"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Csnk2a2",1784.06596890401,-0.434171902475136,0.082691260637062,-5.25051739603716,1.51672579140716e-07,9.40659214883927e-07
"Cspg4",25.7423004671416,2.179657461278,0.672737374659147,3.23998270853074,0.00119536948272218,0.0035988009093226
"Csrnp2",313.023791878248,-1.30546918648039,0.155198082885675,-8.41163216843369,4.04344210407848e-17,8.02735777143623e-16
"Csrp1",2304.84270073027,1.40719906584101,0.0959526308545823,14.6655600092262,1.07129630179274e-48,1.82252223157294e-46
"Csta",215.714067684877,1.47758853294723,0.243323846200291,6.07251839891992,1.25919665978798e-09,1.04693207999515e-08
"Cstb",3227.6208403279,0.735037462004604,0.108225655015152,6.79171183488512,1.10810720836795e-11,1.20131857942478e-10
"Cstf1",586.936198644304,-0.40164563080375,0.102172072596832,-3.93107060075635,8.45684312582043e-05,0.000324707539185147
"Cstf2",549.054236528058,-0.569443099979962,0.114415352182967,-4.97698157734407,6.45834658340173e-07,3.61785190067155e-06
"Cstf2t",659.898791370253,-0.523641094465627,0.110403910031922,-4.74295787453743,2.10620079825299e-06,1.07626471474499e-05
"Cstf3",743.356127120395,-0.474542124986276,0.135151421533293,-3.51118855874836,0.000446107848144189,0.00148362724354239
"Ctbp2",1491.37246165234,-0.298647805747172,0.0962525075206208,-3.10275351198712,0.00191729256238962,0.00548975172317565
"Ctbs",163.711900313309,0.763272263621118,0.210564966175695,3.62487776330391,0.000289098157714425,0.00100403499623307
"Ctc1",640.323649556823,-0.426424603046691,0.126587775208458,-3.3686080851368,0.000755487690371207,0.00239580811015911
"Ctcf",1219.31495217412,-0.446973729003136,0.116342987524678,-3.84186222576008,0.000122104372565664,0.000454317009364437
"Ctdp1",1765.14382230958,-1.12351393885717,0.0995289901083977,-11.2883084379088,1.49893631114489e-29,8.45675394318379e-28
"Ctdsp1",607.824032749004,-0.820713089123646,0.129713132117725,-6.3271395557605,2.49747468894619e-10,2.27488262853105e-09
"Ctdspl",558.588920007548,-0.429976037626527,0.136283071948752,-3.15502161404327,0.00160486215634391,0.00468618054524715
"Ctdspl2",555.303145424082,-0.712403260365128,0.149355749886684,-4.76984154212763,1.84370892712468e-06,9.53143212535987e-06
"Ctgf",384.192559681482,2.23249883928282,0.184979749005571,12.0688824116395,1.54214387009191e-33,1.16801554215591e-31
"Cth",298.193043597741,-0.636119774571984,0.185126313048092,-3.43613916411079,0.000590067791168525,0.00191235921299577
"Ctnna1",31178.8612849057,0.389677184242985,0.0625588947332652,6.22896529589385,4.69525772892934e-10,4.15029256326943e-09
"Ctnnb1",32871.126647747,-0.579916766039063,0.0776116696622645,-7.47203054080183,7.89666736485772e-14,1.11664127519945e-12
"Ctnnbip1",433.158147565949,0.645160942537028,0.136832069653194,4.71498344044793,2.417304080739e-06,1.22336606520878e-05
"Ctnnd1",11469.7382413286,-0.524768346810906,0.0577733607160972,-9.08322348408394,1.05405895242637e-19,2.75781924017788e-18
"Ctnnd2",574.739540361286,2.60457600438197,0.211965081622587,12.2877597783749,1.05386171024512e-34,8.38388690064065e-33
"Ctps1",4335.67107296931,1.06288046434732,0.112289932305082,9.46550098061835,2.92157180383759e-21,8.73155162346921e-20
"Ctps2",691.728619519146,0.766672453867181,0.110982275409612,6.9080621300794,4.91318812842089e-12,5.56090422969071e-11
"Ctr9",2019.67879134665,-0.424657004045109,0.0840303723420775,-5.05361326160001,4.33529026881852e-07,2.50992878495263e-06
"Ctsa",3639.76662214369,0.503915945423839,0.0717102338485774,7.02711340319853,2.10849995795898e-12,2.46989327702441e-11
"Ctsb",30127.24993767,0.574148804153844,0.0773791063733736,7.41994617233536,1.17167942902391e-13,1.62565007856291e-12
"Ctsd",22602.8865924136,0.564696111362984,0.112606480180531,5.01477455345075,5.30956853371349e-07,3.02801489663764e-06
"Ctsf",201.14321916484,0.66079874388969,0.202768663904427,3.25888000229243,0.00111852967715283,0.00339706156823839
"Ctsl",43041.1260081046,0.511029495108552,0.0905383678923374,5.64434180784258,1.65814360642923e-08,1.18524576599188e-07
"Cttnbp2nl",2500.95484894654,-0.768919656369087,0.070738797182052,-10.8698435229286,1.60475837889447e-27,8.10293066384251e-26
"Ctu2",212.533633906162,-0.845738389618395,0.198454252490618,-4.26162895984492,2.02942189059235e-05,8.7252516586976e-05
"Cuedc1",204.847795079153,1.08232803339085,0.175793150719327,6.15682709458291,7.42167998332105e-10,6.39166178002836e-09
"Cul1",4190.25586445116,-0.628399057460498,0.0854898512071877,-7.35056908611936,1.9736473642275e-13,2.6550599213659e-12
"Cul2",1246.52075960219,-0.418895505937861,0.124692339580009,-3.35943256296892,0.000781027108048484,0.0024683045901115
"Cul3",4942.92141370474,-0.445899963355976,0.095703223689192,-4.65919481253935,3.17448663736413e-06,1.57203194070634e-05
"Cul4a",978.89825650996,0.331998875709399,0.12033728165908,2.75890290300861,0.0057995764031315,0.0147530977377106
"Cul4b",1494.48856449464,-0.291190418808357,0.126835407425042,-2.29581332783944,0.0216865570625407,0.0470307801524957
"Cul5",825.737249042123,-0.725999694000425,0.107488709059735,-6.75419493220414,1.43630535889562e-11,1.53307573925364e-10
"Cul9",109.113181657251,0.677696019202584,0.294833332374022,2.29857327780995,0.0215291824073274,0.0466986463437085
"Cwc25",676.798593884268,-0.833344704976492,0.12421676937212,-6.70879390269777,1.96239597150901e-11,2.06079531367015e-10
"Cxadr",1823.32559662831,0.449452401727686,0.0817468911037653,5.49809779502409,3.83910013015459e-08,2.59491254518639e-07
"Cxcl1",16992.4056758052,1.58941073515718,0.220486301815812,7.20865977644692,5.65052440266606e-13,7.16553885833500e-12
"Cxcl11",16.5179295423973,2.00839754517815,0.617713738637229,3.25134025610145,0.00114862302658872,0.00347699792718809
"Cxcl12",119.704742300851,5.32187709800911,0.409058957587845,13.0100490388754,1.07273227349744e-38,1.04055030529251e-36
"Cxcl16",6383.684808315,-0.321766291885768,0.0721492097178188,-4.45973411412573,8.20613917754271e-06,3.80194320833029e-05
"Cxcl3",44355.3728083735,0.5443754958614,0.107014138106877,5.08694930867659,3.63869038815922e-07,2.14939307223636e-06
"Cxcr2",17.9611141510245,1.53315062530863,0.658464842833253,2.32837127448106,0.0198923976090543,0.0435756998337803
"Cyb561",492.129064910782,0.464111853442981,0.150525260915776,3.08328217217088,0.00204730930046184,0.00580193394272349
"Cyb561d1",227.107248675522,-0.594303464003216,0.167785432187597,-3.54204448058839,0.000397038516841065,0.00133880221943421
"Cyb5b",1124.36813513921,0.597483550125371,0.120203685047237,4.97059262276841,6.67485648158065e-07,3.72968989253759e-06
"Cyb5r3",592.270762852922,0.664012035271084,0.142069980258356,4.67383773872263,2.95622923719208e-06,1.47119635035419e-05
"Cyba",196.442809467253,1.31702403611543,0.195758811540325,6.72778929210105,1.7226012065499e-11,1.82108261396069e-10
"Cyc1",2077.99065430979,0.400538906970874,0.0971226348731102,4.12405313647199,3.72262955446577e-05,0.000152688566814846
"Cycs",1614.83914216479,-0.722724344509064,0.0856898645271666,-8.43418703597012,3.33512974548601e-17,6.64502067127645e-16
"Cyhr1",11.406828330557,-2.24544048928145,0.92517591086332,-2.42704167166019,0.0152225072556403,0.0344727596217223
"Cyld",2015.16461474977,0.819678047648086,0.098449592385283,8.32586532649391,8.3714935677389e-17,1.60436699951572e-15
"Cyp26b1",335.507957875857,1.13769701433715,0.22398496597796,5.07934543450163,3.78737515600133e-07,2.22533445669834e-06
"Cyp27b1",16.0212617014311,-2.52668344906106,0.699961141610984,-3.60974816865664,0.000306494420036568,0.00105780752083782
"Cyp2s1",1344.2926498575,0.521316633381669,0.0980192438100346,5.31851311148659,1.04618682247456e-07,6.66018070404355e-07
"Cyp51",5731.66805476036,0.278755850032783,0.091389171003264,3.05020657231727,0.00228684017502315,0.00639551812225746
"Cyr61",5827.34221884951,3.01116207820904,0.0959004949851363,31.3988168536121,2.1000409851969e-216,1.16111266071536e-212
"Cyth2",2821.14501566412,-0.562981477783362,0.099634084394453,-5.65049080548087,1.59990364897779e-08,1.14658033379108e-07
"Cyth3",1042.33982307979,-1.19079215015885,0.110471575807745,-10.7791723024863,4.31753151285521e-27,2.10322746560145e-25
"Daam1",3003.11695479287,-0.441230969424701,0.0818426938238558,-5.39120780132593,6.99856867319936e-08,4.57930014131589e-07
"Dab2",974.589602372714,1.07853569313201,0.125020262421766,8.62688713205129,6.30443353934377e-18,1.34583834127535e-16
