"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Chmp3",2704.35638227109,0.254593413311092,0.0755615335744305,3.3693521196246,0.000753451088215385,0.00141955443083789
"Chmp4bl1",4713.28045884257,1.69311957362044,0.104250796898096,16.2408309960013,2.59386471303421e-59,4.92962282222209e-58
"Chmp4c",367.466251187516,0.991226934664043,0.133343438564581,7.43363862020078,1.05650362825782e-13,4.14248368663694e-13
"Chmp5",2401.42448103044,1.02723196516212,0.0811568828768309,12.6573610117717,1.01866386705558e-36,1.06811805660864e-35
"Chn1",30.0855854065302,1.29880738759966,0.438114671418519,2.96453753396207,0.00303138260778106,0.00528479572011318
"Chn2",63.4631782882903,-2.46737973167469,0.315091017605493,-7.83068889245186,4.85203954600348e-15,2.05518024025184e-14
"Chp1",2315.44425045961,1.18371527139783,0.0903835987220761,13.0965715919066,3.44469536169178e-39,3.89466290649203e-38
"Chpf",1115.65039094476,-0.273120367229152,0.11136976173017,-2.4523745313461,0.0141916862231557,0.0225439832703553
"Chpf2",123.713949218166,-2.4122594973572,0.261698009589002,-9.21772198858396,3.03478809979381e-20,1.68510218611809e-19
"Chrac1",297.791671466444,0.374007641900188,0.167585219416903,2.23174599288357,0.0256317556016872,0.0390732105511207
"Chrnb1",146.398316647175,3.10321492633346,0.28353624420231,10.9446851673722,7.04620956410772e-28,5.44608371326185e-27
"Chrne",34.0774375548647,4.23926112157353,0.615547279720729,6.88697889055227,5.69896747060294e-12,2.01874828702689e-11
"Chst12",48.8589007495886,-1.29666497303729,0.353683692056705,-3.6661712206663,0.000246209108784618,0.000489495225740925
"Chst3",3.49282477179007,-5.55104328569394,1.67893646924372,-3.30628548928621,0.000945417081988797,0.00175886240257294
"Chst7",10.950294281272,-2.70790793224068,0.84963191295978,-3.18715421459088,0.00143680144481426,0.00261411442211129
"Chsy1",564.820724379191,-1.57762689467376,0.153237936913712,-10.2952762641416,7.40068323665724e-25,4.96026071923286e-24
"Chtf18",201.830294982066,-3.68114868303679,0.29145427584805,-12.6302785310858,1.43768444999493e-36,1.50067243176978e-35
"Chtf8",1344.06159162128,-0.256336433016005,0.0969152822547771,-2.64495368586072,0.00817020988618887,0.013421492072066
"Ciao1",359.81276732564,-0.349281327784939,0.145216773145678,-2.40524093890001,0.0161618063024985,0.0254115759729718
"Ciapin1",873.600788966602,-0.346068028193965,0.0957768475306949,-3.6132743676185,0.000302354469437539,0.00059548421584298
"Ciart",247.76987980914,0.902453780205187,0.254646456495026,3.54394792146976,0.000394183099907783,0.000767574270211397
"Cib1",2189.59844202225,0.963689961001811,0.110325448506438,8.7349743331936,2.43711462875224e-18,1.23026909284544e-17
"Cib2",198.852312403086,-0.816860273963076,0.184786460566561,-4.42056345177323,9.84438730672561e-06,2.22911807425464e-05
"Cidea",26.0238978280149,1.4969043715944,0.515303105135862,2.90490074031232,0.00367369583765079,0.00633291890258912
"Ciita",83.0133867064779,-1.81867326083689,0.28325242486696,-6.42068028787784,1.35666690013809e-10,4.41585522002692e-10
"Cilp2",5.9198604933286,-2.67905565651372,1.22607536025161,-2.1850660598578,0.0288840033442796,0.0436109576170326
"Cinp",618.101216517095,-1.37506886176276,0.133573185982555,-10.2944977440483,7.46079039442581e-25,4.99764829029509e-24
"Cipc",341.066720993329,-1.11047537825602,0.144282522081053,-7.69653428730741,1.39806298849222e-14,5.77569461280931e-14
"Cir1",676.802556662888,0.417853014482046,0.121209251321454,3.44736899144666,0.000566074872249453,0.00108187150989786
"Cirbp",138.723997253073,-0.933888015817043,0.238919882691281,-3.90879153839098,9.2758960726195e-05,0.000191534987703928
"Cirh1a",1050.54890722483,-1.29547405492994,0.129925872293667,-9.97087055918954,2.04429038770031e-23,1.29861327267053e-22
"Cisd1",1058.68621820643,-0.398246095439517,0.125195518019157,-3.18099323155145,0.00146771058661608,0.00266657167112403
"Cisd2",871.486868844371,-0.277863327730011,0.101358716221031,-2.74138562611705,0.00611806566070502,0.0102366418635167
"Cisd3",108.601510674468,-1.31859700366869,0.261980879082468,-5.03318031562761,4.82408975349144e-07,1.21205386174372e-06
"Cish",1269.89169650327,3.65816592167303,0.0983964453734646,37.1778259650379,1.5575285399009e-302,5.29330655251614e-300
"Cit",158.624909197863,-5.88943829072442,0.441672258464834,-13.3344084394047,1.46008292282584e-40,1.74650705727253e-39
"Cited2",6334.05020751182,4.10373633106394,0.0881832534319157,46.5364586965749,0,0
